"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"MDR","634","Medical Colloquia 4","2718","Administration","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","Thomas, Dorian E","52"
"ME","211","Fluid Mechanics l","2323","Mechanical & Industrial Engr","11","19","19","8","0","0","0","0","0","0","0","0","0","0","0","2","Yarin, Alexander","59"
"ME","325","Intermediate Thermodynamics","2323","Mechanical & Industrial Engr","12","16","19","1","4","0","0","0","0","0","0","0","0","0","0","3","Anand, Sushant","55"
"ME","428","Numerical Methods in ME","2323","Mechanical & Industrial Engr","24","18","8","6","1","0","0","0","0","0","0","0","0","0","0","2","Bhounsule, Pranav Audhut","59"
"ME","599","PhD Thesis Research","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Sankaranarayanan, Subramanian","10"
"MGMT","350","External Environment of Bus","2846","Managerial Studies","26","23","4","3","1","0","0","0","0","0","0","0","0","0","0","3","Leitzinger, Jocelyn","60"
"MGMT","495","Competitive Strategy-Bus Schlr","2846","Managerial Studies","22","18","4","2","0","0","0","0","0","0","0","0","0","0","0","0","Callahan, Conor","46"
"MGMT","555","Talent Management","2846","Managerial Studies","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","Martin, Jacob","26"
"MHPE","494","Survey Research Methods","2857","Medical Education","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Schwartz, Alan J","16"
"MKTG","461","Consumer Behavior","2417","Department of Marketing","37","42","24","3","0","0","0","0","0","0","0","0","0","0","0","1","Moon, Kim","107"
"MKTG","473","Introduction to Sales","2417","Department of Marketing","29","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Calzavara, Carolyn","42"
"MKTG","572","International Marketing","2417","Department of Marketing","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Karsaklian, Eliane","11"
"MUS","100","Introduction To Music I","2680","Music","128","66","38","15","28","0","0","0","0","0","0","0","0","0","0","14","Lewis, Andrew","289"
"MUS","152","Instrumental Ensembles","2680","Music","13","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Kamps, Jordan","15"
"MUS","159","Jazz Ensemble","2680","Music","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Deadman, Randall Carey","13"
"MUSE","532","Museum Collections","2985","Program in MUSE","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Turner-Trujillo, Emma J","11"
"NUEL","594","NUSP546:PedsACMgmt II","2591","Nursing Administration","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ogdon, Tracey L","12"
"NUPR","556","EBP 4","2591","Nursing Administration","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Carlucci, Melissa Ann","21"
"NURS","304","Professional Nursing 3","2462","Biobehavioral Nursing Science","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grubbs, Robin","60"
"NURS","341","Care of Children & Families","2842","Human Development Nursing Sci","3","26","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Spangler, Nicole Ann","30"
"NURS","382","Quality and Safety","2591","Nursing Administration","67","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Williams, Theresa Rose","76"
"NURS","406","IHC: Community","2662","Pop Health Nursing Science","25","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Singer, Rebecca M","31"
"RUSS","101","Elementary Russian I","2382","Pol, Russ & Lith Studies","15","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Petrenko, Ekaterina","22"
"SOC","226","Latinas in US","2988","Latin American &Latino Studies","19","4","1","1","0","0","0","0","0","0","6","0","0","0","0","0","Gutierrez, Elena Rebeca","31"
"SOC","290","Soc Orientation & Success","2772","Sociology","0","0","0","0","0","0","0","0","1","0","0","0","0","30","7","2","Bailey, Amy K","40"
"SOC","300","Sociological Research Methods","2772","Sociology","13","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Garrett, Calvin","19"
"SOC","409","Senior Research Practicum","2772","Sociology","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Bailey, Amy K","10"
"SOC","502","Sociological Statistics","2772","Sociology","8","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Kennedy, Ian","11"
"SOCW","420","Policy I: Soc Welfare Pol&Svcs","2630","Jane Addams Social Work","11","7","1","0","0","0","0","0","2","0","0","0","0","0","0","0","Hounmenou, Enagnon Charles","21"
"SOCW","430","Practice I: Individuals & Orgs","2630","Jane Addams Social Work","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Rhoden Neita, Michelle-Ann Nicole","23"
"SOCW","572","Field III OCP","2630","Jane Addams Social Work","0","0","0","0","0","0","0","9","0","0","0","0","0","28","0","0","Brown, Pamela Renee","37"
"SOCW","576","Clinical Interventions","2630","Jane Addams Social Work","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Salvadore, Lisa M","25"
"SPAN","101","Elementary Spanish I","2606","Hispanic and Italian Studies","23","26","5","2","1","0","0","0","0","0","0","0","0","0","0","2","Maldonado, Elizabeth","59"
"SPAN","101","Elementary Spanish I","2606","Hispanic and Italian Studies","10","4","2","2","0","0","0","0","0","0","0","0","0","0","0","1","Rodriguez Gallego, Ana","19"
"SPAN","210","Introduction to Hispanic Texts","2606","Hispanic and Italian Studies","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Budner, Keith","10"
"SPED","416","Methods Except Learners","2588","Special Education","46","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Kowalski, Coleen Henning","54"
"SPED","510","Adptns Learners w/Disabilities","2588","Special Education","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Cushing, Lisa Sharon","14"
"TADR","400","Trial Ad","2984","UIC Law","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Peters, Victoria J","12"
"TADR","402","Trial Lawyer Ad","2984","UIC Law","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ebersole, Sabra Lynne","11"
"THTR","431","Playwriting","2489","Theatre","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Diamond, Lydia Renee","13"
"UPP","502","Planning Skills","2727","Urban Planning and Policy","26","5","0","0","1","0","0","0","1","0","0","0","0","0","0","1","Kawamura, Kazuya","34"
"UPP","562","Urb Transportation II: Lab","2727","Urban Planning and Policy","7","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","Tilahun, Nebiyou Y","12"
"UPP","565","Complete Streets","2727","Urban Planning and Policy","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Roseberry, Nathan James","17"
"US","240","Urban & Community Economics","2727","Urban Planning and Policy","24","9","3","2","1","0","0","0","0","0","0","0","0","0","0","1","Ai, Ning","40"
"PROS","614","Prosthodontic Lit Review","2800","Restorative Dentistry","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ghunaim, Dima","11"
"PSCH","242","Intro to Research in Psch","2885","Psychology","99","85","60","28","15","0","0","0","0","0","0","0","0","0","0","16","Baker, Christopher Albert","303"
"PSCH","262","Behavioral Neuroscience","2885","Psychology","65","37","26","12","3","0","0","0","0","0","0","0","0","0","0","3","Roitman, Mitchell Franklin","146"
"PSCH","313","Social Psychology Lab","2885","Psychology","10","7","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Murrar, Sohad","20"
"PSCH","313","Social Psychology Lab","2885","Psychology","26","4","4","0","2","0","0","0","0","0","0","0","0","0","0","4","Sargis, Edward George","40"
"PSCH","381","Psch of Interviewing","2885","Psychology","24","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Yuodsnukis, Briahna","26"
"PSCI","390","Special Proj Pharm Sci","2440","Pharmaceutical Sciences","3","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","Bartels, Bradley David","11"
"PSCI","502","Research Presentation","2440","Pharmaceutical Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Burdette, Joanna E","19"
"PT","626","Professional Development II","2827","Physical Therapy","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rausch, Richard W","59"
"PT","636","Applied Pathophysiology","2827","Physical Therapy","39","19","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Corcoran, Gretchen","59"
"PUBH","110","Global Societies","2687","Public Health Undergrad Prog","34","29","7","1","1","0","0","0","0","0","0","0","0","0","0","3","Prudowsky, Joshua Micheal","75"
"RELE","600","R-Med Prcptrshp Fam Med - A","2445","Administration & Gen Exp","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","Thomas, Dorian E","18"
"RES","450","Real Estate Data Analysis","2647","Handler Dept of Real Estate","3","8","2","0","0","0","0","0","1","0","0","0","0","0","0","8","McMillen, Daniel P","22"
"RES","470","Real Estate Investments","2647","Handler Dept of Real Estate","8","2","4","0","4","0","0","0","0","0","0","0","0","0","0","4","Demyanyk, Yuliya","22"
"RUSS","103","Intermediate Russian I","2382","Pol, Russ & Lith Studies","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Kiianichenko, Alena","11"
"SOC","251","Health and Medicine","2772","Sociology","27","12","2","0","2","0","0","0","6","0","25","0","0","0","0","6","Vasquez, Emily","80"
"SOC","500","Research Methods I","2772","Sociology","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McInerney, Paul-Brian","11"
"SOCW","430","Practice I: Individuals & Orgs","2630","Jane Addams Social Work","13","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Franceschini, Dana","20"
"SOCW","430","Practice I: Individuals & Orgs","2630","Jane Addams Social Work","17","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lopez, Jade Miko","22"
"SOCW","570","Field Instruction I","2630","Jane Addams Social Work","0","0","0","0","0","0","0","37","0","0","0","0","0","124","0","1","Brown, Pamela Renee","162"
"SOCW","572","Field Instruction III: C&F","2630","Jane Addams Social Work","0","0","0","0","0","0","0","8","0","0","0","0","0","14","0","0","Brown, Pamela Renee","22"
"SPAN","102","Elementary Spanish II","2606","Hispanic and Italian Studies","22","10","4","2","0","0","0","0","0","0","0","0","0","0","0","2","Costa Neves, Felipe","40"
"SPAN","102","Elementary Spanish II","2606","Hispanic and Italian Studies","13","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Frias-Bilbao, Nahia","20"
"SPAN","102","Elementary Spanish II","2606","Hispanic and Italian Studies","21","11","5","0","2","0","0","0","0","0","0","0","0","0","0","1","Mukherjee, Ipsita","40"
"SPAN","102","Elementary Spanish II","2606","Hispanic and Italian Studies","7","4","5","1","1","0","0","0","0","0","0","0","0","0","0","2","Ortiz-Uriarte, German","20"
"SPAN","102","Elementary Spanish II","2606","Hispanic and Italian Studies","4","6","9","1","0","0","0","0","0","0","0","0","0","0","0","0","Zanini, Maria Clara","20"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","12","17","8","1","1","0","0","0","0","0","0","0","0","0","0","1","Iacopino, Antonio G","40"
"MGMT","350","External Environment of Bus","2846","Managerial Studies","36","97","64","9","2","0","0","0","1","0","0","0","0","0","0","1","Miller, Michael T.","210"
"MGMT","452","Organizational Behavior","2846","Managerial Studies","50","52","12","2","1","0","0","0","0","0","0","0","0","0","0","1","Kim, Joseph Kichul","118"
"MGMT","463","Negotiation &Conflict Resolutn","2846","Managerial Studies","20","8","7","3","1","0","0","0","0","0","0","0","0","0","0","1","Bujas, Dan","40"
"MHPE","501","Scholarship in HPE","2857","Medical Education","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yudkowsky, Rachel P","14"
"MILS","131","Military Physical Fitness","2589","Armed Forces Military Science","35","9","6","3","1","0","0","0","0","0","0","0","0","0","0","0","Newport, Kanesha","54"
"MKTG","360","Intro to Marketing-BBA Online","2417","Department of Marketing","16","11","3","2","1","0","0","0","0","0","0","0","0","0","0","0","Trampas, Ann E","33"
"MKTG","475","Product Management","2417","Department of Marketing","19","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cui, Anna Shaojie","25"
"MKTG","563","Marketing Research I","2417","Department of Marketing","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Adelakun, Mopelola","18"
"MUS","100","Introduction To Music I","2680","Music","308","114","34","10","19","0","0","0","0","0","0","0","0","0","0","15","Gariazzo, Mariana","500"
"MUS","114","Jazz History","2680","Music","336","96","29","15","18","0","0","0","0","0","0","0","0","0","0","5","Irabagon, Jonathan","499"
"MUS","151","Concert Band","2680","Music","66","11","5","1","0","0","0","0","0","0","0","0","0","0","0","5","Carlson, Nicholas","88"
"MUS","153","University Choir","2680","Music","37","7","2","3","3","0","0","0","0","0","0","0","0","0","0","7","Lewis, Andrew","59"
"MUS","154","Chamber Choir","2680","Music","35","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Calisesi Maidens, Liza Marie","39"
"NUEL","244","History Prof Nursing in U.S.","2591","Nursing Administration","4","6","0","0","2","0","0","0","0","0","9","0","0","0","0","3","Franck, Gwyneth Rhiannon","24"
"NUPR","539","NP Pract I:Mgmt Hlth/Ill Adult","2462","Biobehavioral Nursing Science","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Stephens, Katie M","17"
"NURS","212","Hlth Assessment /Communication","2462","Biobehavioral Nursing Science","50","57","0","0","4","0","0","0","0","0","0","0","0","0","0","1","Maffucci, Jennifer Lee","112"
"NURS","212","Hlth Assessment /Communication","2462","Biobehavioral Nursing Science","46","24","1","0","5","0","0","0","1","0","0","0","0","0","0","1","Ritter, Christina K","78"
"NURS","352","Population Focused Nursing","2591","Nursing Administration","41","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Girardi, Mary Jo","48"
"NURS","352","Population Focused Nursing","2591","Nursing Administration","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Williams, Theresa Rose","12"
"NURS","361","Nursing Care of Populations","2662","Pop Health Nursing Science","56","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Madura, Karen Janet","58"
"NURS","377","Integrative Practice Exp","2462","Biobehavioral Nursing Science","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McPherson, Sara Elisabeth","33"
"NURS","531","Pharmacotherapeutics","2462","Biobehavioral Nursing Science","48","18","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Vuckovic, Karen Mary","68"
"NURS","533","Appld Pharmacotherapeutics APN","2591","Nursing Administration","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Walsh, Susan","20"
"NURS","553","Strategic & Financial Planning","2662","Pop Health Nursing Science","49","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vortman, Rebecca Kathleen","52"
"NUSP","516","Hlth Mgmt Primary Care II","2662","Pop Health Nursing Science","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Roeschley-Park, Summer Lea","21"
"NUSP","555","Health Care of Women I","2842","Human Development Nursing Sci","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Farah, Erin","11"
"ORTD","615","Diagnostic Procedures I","2978","Orthodontics","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Oubaidin, Maysaa","10"
"OSCI","561","Molecular Basis Oral Diseases","2758","Dentistry Administration","11","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Wu, Christine Da-Ruh","35"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","16","10","7","2","2","0","0","0","0","0","0","0","0","0","0","1","Rodriguez, David Diego","38"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","9","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Aguilar, Elizabeth","14"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","5","1","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Frias-Bilbao, Nahia","12"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","20","9","6","2","1","0","0","0","0","0","0","0","0","0","0","0","Munoz-Navarro, Stephanie Rae","38"
"SPAN","113","Spanish Bilingual I","2606","Hispanic and Italian Studies","5","5","2","3","2","0","0","0","0","0","0","0","0","0","0","2","Imbaquingo, Jefferson Israel","19"
"SPAN","113","Spanish Bilingual I","2606","Hispanic and Italian Studies","9","3","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Labarca Borrero, Judith Esther","17"
"SPAN","210","Introduction to Hispanic Texts","2606","Hispanic and Italian Studies","7","5","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Gajic, Tatjana","17"
"SPAN","362","Sounds of Spanish","2606","Hispanic and Italian Studies","10","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Cabrelli, Jennifer Lauren","19"
"SPAN","448","Second Lang Teaching","2606","Hispanic and Italian Studies","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Short, Kara Morgan","10"
"SPED","578","School Community Inquiry","2588","Special Education","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Parker-Katz, Michelle Beth","12"
"STAT","494","Special Topics Statistics","2610","Math, Statistics, & Comp Scnc","3","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Majumdar, Dibyen","15"
"TADR","445","Crim Pro: Adj","2984","UIC Law","8","12","7","1","0","0","0","0","0","0","0","0","0","0","0","0","Shadid, James L","28"
"TADR","470","Extern: Criminal Law Seminar","2984","UIC Law","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ivory, Danita","12"
"TADR","475","Extern: JD Adv","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bess, Megan","0"
"THTR","111","Movement I: Body/Self","2489","Theatre","9","4","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Tsachor, Rachelle","17"
"UPP","405","Researching the City","2727","Urban Planning and Policy","19","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ashton, Philip S","24"
"UPP","500","Hist &Theory of Urban Planning","2727","Urban Planning and Policy","16","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","Betancur, John-Jairo","20"
"UPP","590","Professional Practice Exp","2727","Urban Planning and Policy","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","Tilahun, Nebiyou Y","25"
"US","130","Principls Urb Sustainability","2727","Urban Planning and Policy","140","27","15","3","20","0","0","0","0","0","0","0","0","0","0","13","Kocs, Elizabeth A.","218"
"US","304","Visualizing the City","2727","Urban Planning and Policy","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jasek, Thomas A","16"
"SOC","385","Sociological Theory","2772","Sociology","9","16","6","7","2","0","0","0","0","0","0","0","0","0","0","0","Decoteau, Claire Laurier","40"
"SOC","490","Senior Capstone","2772","Sociology","13","3","3","0","2","0","0","0","1","0","0","0","0","0","0","0","Krysan, Maria","22"
"SOCW","410","Human Behavior & Social Envt","2630","Jane Addams Social Work","14","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","Zhao, Peipei","20"
"SOCW","430","Practice I: Individuals & Orgs","2630","Jane Addams Social Work","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Huffman-Gottschling, Kristen Suzanne","22"
"SOCW","506","Practice III: Justice Syst","2630","Jane Addams Social Work","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Guerrero, Yoloxochitl E","18"
"SOCW","551","Policy II:School Soc Wk Policy","2630","Jane Addams Social Work","12","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Annette H","17"
"SOCW","586","Pract III: Mental Health","2630","Jane Addams Social Work","47","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Mitchell, Christopher G","51"
"SOCW","599","PhD Thesis Research","2630","Jane Addams Social Work","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","Hsieh, Chang-Ming","13"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","19","8","5","0","0","0","0","0","0","0","0","0","0","0","0","2","Garcia Zevallos, Roberto Carlos","34"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","6","3","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Rodriguez, Raul","14"
"SPAN","113","Spanish Bilingual I","2606","Hispanic and Italian Studies","12","13","7","2","3","0","0","0","0","0","0","0","0","0","0","2","Rodriguez, Mariela","39"
"SPAN","114","Spanish Bilingual II","2606","Hispanic and Italian Studies","36","16","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Navia, Bernardo","56"
"SPAN","204","Composition Heritage Speakers","2606","Hispanic and Italian Studies","12","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Rodriguez, David Diego","18"
"SPED","465","Students High Incidence Disab","2588","Special Education","15","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","Tobon, Geraldo","19"
"SPED","471","Curricular Adaptations","2588","Special Education","27","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Gregori, Emily Victoria","31"
"SPED","506","Char & Assess Disabled Child","2588","Special Education","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mohammad, Marta Kapala","19"
"STAT","385","Stat Learning and Big Data I","2610","Math, Statistics, & Comp Scnc","13","15","0","1","0","0","0","0","0","0","0","0","0","0","0","1","Zhong, Pingshou","30"
"TADR","402","Trial Lawyer Ad","2984","UIC Law","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Swan, Rachelle Catherine Hatcher","11"
"TADR","473","Extern: Criminal Law Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ivory, Danita","0"
"TADR","475","Extern: JD Adv","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Carly S","0"
"THTR","182","Practicum: Run Crew","2489","Theatre","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Moore, James","11"
"THTR","321","Adv Acting: Shakespeare","2489","Theatre","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Corley, Richard","12"
"UPP","501","Urban Space Place & Inst","2727","Urban Planning and Policy","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Farmer-Smith, Keisha J","10"
"UPP","508","Global Urbanization & Planning","2727","Urban Planning and Policy","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yildiz, Sevin","13"
"US","202","Social Justice & the City","2727","Urban Planning and Policy","18","13","2","0","4","0","0","0","1","0","0","0","0","0","0","1","Parker, Brenda","39"
"PELE","604","Intro to Emergency Medicine","2848","Surgery","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","Thomas, Dorian E","2"
"PERI","613","Current Perio Lit Seminar","2735","Periodontics","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Karateew, Edward Dwayne","12"
"PHAR","462","Social and Behavioral Pharmacy","2712","Pharmacy","146","12","6","0","1","0","0","0","0","0","0","0","0","0","0","0","Kong, Angela","165"
"PHAR","463","Personal&Professional Develop","2712","Pharmacy","160","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Shapiro, Nancy L","165"
"PHAR","465","PhLAMES 1","2712","Pharmacy","0","0","0","0","0","0","0","0","0","0","1","0","0","134","3","2","Munir, Faria","140"
"PHAR","601","APPE: Ambulatory Patient Care","2712","Pharmacy","55","6","0","0","0","0","0","0","5","0","2","0","0","0","0","0","Allen, Sheila Mary","68"
"PHAR","604","APPE: Medicine Patient Care","2712","Pharmacy","48","5","1","0","0","0","0","0","7","0","0","0","0","0","0","0","Allen, Sheila Mary","61"
"PHIL","223","His Mod Phil I: Descartes","2637","Philosophy","11","6","0","0","2","0","0","0","3","0","0","0","0","0","0","3","Whipple, John","25"
"PHYB","591","Departmental Seminar","2386","Physiology and Biophysics","0","0","0","0","0","0","0","0","1","0","0","0","0","40","3","0","Brodie, Mark S","44"
"PHYS","131","Physics for Life Sciences I","2354","Physics","41","40","34","2","0","0","0","0","0","0","0","0","0","0","0","3","DeJonghe, Richard Jerome","120"
"PHYS","142","General Physics II","2354","Physics","12","30","27","0","0","0","0","0","0","0","0","0","0","0","0","3","Barkan, Adrian","72"
"PMPR","334","Mindfulness Practice","2967","Pharmacy Practice","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McQuade, Brianna Michelle","20"
"PMPR","385","Spec Topics in Pharm Pract","2967","Pharmacy Practice","13","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Benken, Scott T","17"
"PMPR","450","Medical writing","2967","Pharmacy Practice","11","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Brunner, Rachel","21"
"PMPR","488","Pharmacy Practice Leadership","2967","Pharmacy Practice","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yamamoto, Kay","11"
"POL","103","Intermediate Polish I","2382","Pol, Russ & Lith Studies","11","6","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Majchrowicz-Wolny, Katarzyna","20"
"POLS","349","Topics in Comparative Politics","2734","Political Science","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tepe, Sultan","11"
"POLS","354","Constitution & Civil Liberties","2734","Political Science","17","10","11","0","1","0","0","0","0","0","0","0","0","0","0","1","Lyles, Kevin L","40"
"POLS","489","Adv Tpcs Pol Theory: Foucault","2734","Political Science","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Engelmann, Stephen G","15"
"PPOL","210","Introduction to Public Policy","2694","Pub Policy, Mgmt, & Analytics","46","30","11","4","6","0","0","0","0","0","5","0","0","0","0","10","Shafiq, Saman","112"
"PROS","612","Dx and Treatment Planning","2800","Restorative Dentistry","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Campbell, Stephen D","17"
"PROS","618","Reconstructive Implantology","2800","Restorative Dentistry","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Ghunaim, Dima","19"
"PROS","618","Reconstructive Implantology","2800","Restorative Dentistry","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Harlow, Rand F","10"
"PSCH","270","Psychological Disorders","2885","Psychology","39","55","35","12","7","0","0","0","0","0","0","0","0","0","0","2","Passarotti, Alessandra","150"
"PSCH","367","Lab in Cognitive Neurosci","2885","Psychology","31","6","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Passarotti, Alessandra","40"
"PSCI","592","Pharm Sciences Rotation","2440","Pharmaceutical Sciences","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tonetti, Debra","17"
"PT","496","IndepStudy-Health and Wellness","2827","Physical Therapy","28","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Strieter, Lindsey B","31"
"RELE","600","R-Med Cmmnty-Prmry Care Rsrch","2445","Administration & Gen Exp","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","Thomas, Dorian E","18"
"NURS","532","Comp Hlth Asmnt Adv Nrsng Prac","2662","Pop Health Nursing Science","21","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Schultz, Celeste M","26"
"NURS","535","Advanced Pathophysiology","2842","Human Development Nursing Sci","74","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Hinthorne, Summer Alyssa","78"
"NUSP","512","Ed Perspectives/School Ns","2662","Pop Health Nursing Science","29","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Madura, Karen Janet","34"
"ORTD","524","Craniofacial Anomalies I","2978","Orthodontics","14","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Nicholas, Christina Lynne","18"
"OT","600","Intro Therapy Knowledge&Skills","2725","Occupational Therapy","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arias, Dalmina Lisette","40"
"PA","422","Project Management","2694","Pub Policy, Mgmt, & Analytics","29","2","0","0","0","0","0","0","1","0","0","0","0","0","0","2","Gawel, Jeffrey","34"
